"","Region","City","TreeID","Species","DBH","Leaf","AGE","ScientificName"
"4126","NMtnPr","Fort Collins, CO",262,"TIAM",53.2,1050.6,38,"Tilia americana"
"4127","NMtnPr","Fort Collins, CO",264,"TIAM",43.8,550.2,38,"Tilia americana"
"4128","NMtnPr","Fort Collins, CO",264,"TICO",8.9,32.7,5,"Tilia cordata"
"4129","NMtnPr","Fort Collins, CO",269,"ACPL",56.7,607.3,52,"Acer platanoides"
"4130","NMtnPr","Fort Collins, CO",269,"PIPO",32.9,143.6,16,"Pinus ponderosa"
"4131","NMtnPr","Fort Collins, CO",269,"POSA",93,729.4,72,"Populus sargentii"
"4132","NMtnPr","Fort Collins, CO",271,"PIPO",34.9,92.2,24,"Pinus ponderosa"
"4133","NMtnPr","Fort Collins, CO",272,"TIAM",51.9,1352.2,38,"Tilia americana"
"4134","NMtnPr","Fort Collins, CO",274,"CEOC",80.3,1131.3,62,"Celtis occidentalis"
"4135","NMtnPr","Fort Collins, CO",274,"MA2",17.1,34.6,24,"Malus sp."
"4136","NMtnPr","Fort Collins, CO",276,"CEOC",74,534.3,42,"Celtis occidentalis"
"4137","NMtnPr","Fort Collins, CO",278,"CEOC",70.9,821.9,62,"Celtis occidentalis"
"4138","NMtnPr","Fort Collins, CO",278,"ULAM",92.3,1636.4,78,"Ulmus americana"
"4139","NMtnPr","Fort Collins, CO",281,"ULPU",61,913.9,32,"Ulmus pumila"
"4140","NMtnPr","Fort Collins, CO",282,"ULPU",94,1337.1,32,"Ulmus pumila"
"4141","NMtnPr","Fort Collins, CO",283,"ACPL",12.7,46.8,8,"Acer platanoides"
"4142","NMtnPr","Fort Collins, CO",284,"PIPU",59.2,454.9,57,"Picea pungens"
"4143","NMtnPr","Fort Collins, CO",288,"TICO",59.4,666.4,77,"Tilia cordata"
"4144","NMtnPr","Fort Collins, CO",289,"TIAM",8.5,18.2,7,"Tilia americana"
"4145","NMtnPr","Fort Collins, CO",290,"PINI",41.3,142.6,27,"Pinus nigra"
"4146","NMtnPr","Fort Collins, CO",291,"GYDI",10.8,23.3,16,"Gymnocladus dioicus"
"4147","NMtnPr","Fort Collins, CO",292,"PIPU",42.2,328.6,42,"Picea pungens"
"4148","NMtnPr","Fort Collins, CO",293,"ACSA1",50.9,516.5,30,"Acer saccharinum"
"4149","NMtnPr","Fort Collins, CO",293,"GYDI",7.7,8.7,16,"Gymnocladus dioicus"
"4150","NMtnPr","Fort Collins, CO",294,"ACSA2",53.1,355.4,52,"Acer saccharum"
"4151","NMtnPr","Fort Collins, CO",294,"GLTR",51.8,586.3,23,"Gleditsia triacanthos"
"4152","NMtnPr","Fort Collins, CO",294,"PIPO",36.3,116.6,24,"Pinus ponderosa"
"4153","NMtnPr","Fort Collins, CO",297,"ACSA1",57.6,519.9,37,"Acer saccharinum"
"4154","NMtnPr","Fort Collins, CO",297,"FRPE",13.8,135.2,8,"Fraxinus pennsylvanica"
"4155","NMtnPr","Fort Collins, CO",297,"FRPE",44,52.7,35,"Fraxinus pennsylvanica"
"4156","NMtnPr","Fort Collins, CO",300,"PIPO",40.4,173.9,24,"Pinus ponderosa"
"4157","NMtnPr","Fort Collins, CO",302,"GYDI",11.7,-1,10,"Gymnocladus dioicus"
"4158","NMtnPr","Fort Collins, CO",308,"TIAM",22.7,162.1,21,"Tilia americana"
"4159","NMtnPr","Fort Collins, CO",309,"GYDI",6.9,2.5,16,"Gymnocladus dioicus"
"4160","NMtnPr","Fort Collins, CO",310,"ACSA1",57.8,916,28,"Acer saccharinum"
"4161","NMtnPr","Fort Collins, CO",311,"GYDI",7.7,23.2,3,"Gymnocladus dioicus"
"4162","NMtnPr","Fort Collins, CO",313,"FRPE",5.3,13.6,3,"Fraxinus pennsylvanica"
"4163","NMtnPr","Fort Collins, CO",313,"TIAM",52.3,1027.3,52,"Tilia americana"
"4164","NMtnPr","Fort Collins, CO",NA,"POSA",92.1,-1,70,"Populus sargentii"
"4165","NMtnPr","Fort Collins, CO",NA,"POSA",73.6,-1,70,"Populus sargentii"
"4166","NMtnPr","Fort Collins, CO",314,"TIAM",63.8,1166.4,52,"Tilia americana"
"4167","NMtnPr","Fort Collins, CO",316,"CEOC",106.2,-1,92,"Celtis occidentalis"
"4168","NMtnPr","Fort Collins, CO",325,"ULAM",67.3,999.2,74,"Ulmus americana"
"4169","NMtnPr","Fort Collins, CO",328,"FRAM",28.9,539.3,22,"Fraxinus americana"
"4170","NMtnPr","Fort Collins, CO",333,"PY",8.1,17.2,5,"Pyrus sp."
"4171","NMtnPr","Fort Collins, CO",335,"ACSA1",86.9,1664.5,68,"Acer saccharinum"
"4172","NMtnPr","Fort Collins, CO",336,"ACSA1",98.1,1121.7,74,"Acer saccharinum"
"4173","NMtnPr","Fort Collins, CO",336,"TIAM",11.4,28.5,6,"Tilia americana"
"4174","NMtnPr","Fort Collins, CO",338,"MA2",33.5,289.6,26,"Malus sp."
"4175","NMtnPr","Fort Collins, CO",341,"ULPU",72,568.4,55,"Ulmus pumila"
"4176","NMtnPr","Fort Collins, CO",342,"ULAM",43.4,162.4,46,"Ulmus americana"
"4177","NMtnPr","Fort Collins, CO",344,"TIAM",62.9,973.9,63,"Tilia americana"
"4178","NMtnPr","Fort Collins, CO",345,"TIAM",33.9,301.1,18,"Tilia americana"
"4179","NMtnPr","Fort Collins, CO",347,"ACPL",91.7,1253.8,62,"Acer platanoides"
"4180","NMtnPr","Fort Collins, CO",348,"PY",9.8,26.8,9,"Pyrus sp."
"4181","NMtnPr","Fort Collins, CO",349,"PIPU",36.3,229.6,31,"Picea pungens"
"4182","NMtnPr","Fort Collins, CO",352,"FRPE",52.3,524,64,"Fraxinus pennsylvanica"
"4183","NMtnPr","Fort Collins, CO",352,"PY",6.8,11,5,"Pyrus sp."
"4184","NMtnPr","Fort Collins, CO",355,"PIPU",10.1,52.2,17,"Picea pungens"
"4185","NMtnPr","Fort Collins, CO",357,"GLTR",12.9,84,8,"Gleditsia triacanthos"
"4186","NMtnPr","Fort Collins, CO",357,"PIPO",29.1,73.6,27,"Pinus ponderosa"
"4187","NMtnPr","Fort Collins, CO",359,"GLTR",111.3,1791.9,77,"Gleditsia triacanthos"
"4188","NMtnPr","Fort Collins, CO",360,"POSA",117.9,1788.7,102,"Populus sargentii"
"4189","NMtnPr","Fort Collins, CO",361,"FRAM",18.2,177.2,14,"Fraxinus americana"
"4190","NMtnPr","Fort Collins, CO",361,"GLTR",70.5,892.8,77,"Gleditsia triacanthos"
"4191","NMtnPr","Fort Collins, CO",361,"TICO",9.8,9.6,6,"Tilia cordata"
"4192","NMtnPr","Fort Collins, CO",362,"GLTR",98.4,1358,77,"Gleditsia triacanthos"
"4193","NMtnPr","Fort Collins, CO",362,"PIPU",74.3,690.4,102,"Picea pungens"
"4194","NMtnPr","Fort Collins, CO",362,"TIAM",23.4,210.2,10,"Tilia americana"
"4195","NMtnPr","Fort Collins, CO",363,"POSA",116.4,774.1,102,"Populus sargentii"
"4196","NMtnPr","Fort Collins, CO",363,"ULPU",78.8,1119.9,79,"Ulmus pumila"
"4197","NMtnPr","Fort Collins, CO",368,"ULAM",103,1886,79,"Ulmus americana"
"4198","NMtnPr","Fort Collins, CO",370,"PR",22.6,47.4,15,"Prunus sp."
"4199","NMtnPr","Fort Collins, CO",371,"PR",22.9,53.1,15,"Prunus sp."
"4200","NMtnPr","Fort Collins, CO",372,"CEOC",61.7,-1,42,"Celtis occidentalis"
"4201","NMtnPr","Fort Collins, CO",375,"TICO",59.9,692.4,42,"Tilia cordata"
"4202","NMtnPr","Fort Collins, CO",380,"CEOC",4.8,1.9,2,"Celtis occidentalis"
"4203","NMtnPr","Fort Collins, CO",383,"ULAM",8.1,71.8,62,"Ulmus americana"
"4204","NMtnPr","Fort Collins, CO",388,"GLTR",82.5,1835.3,65,"Gleditsia triacanthos"
"4205","NMtnPr","Fort Collins, CO",388,"PY",11.9,12.9,5,"Pyrus sp."
"4206","NMtnPr","Fort Collins, CO",392,"ACSA2",64.5,1148.6,57,"Acer saccharum"
"4207","NMtnPr","Fort Collins, CO",394,"FRPE",43.8,357.2,32,"Fraxinus pennsylvanica"
"4208","NMtnPr","Fort Collins, CO",395,"PIPO",31.5,91.6,16,"Pinus ponderosa"
"4209","NMtnPr","Fort Collins, CO",395,"ULPU",126.6,2132.5,55,"Ulmus pumila"
"4210","NMtnPr","Fort Collins, CO",396,"PINI",39.8,197.2,33,"Pinus nigra"
"4211","NMtnPr","Fort Collins, CO",399,"PR",30.6,88.9,21,"Prunus sp."
"4212","NMtnPr","Fort Collins, CO",401,"POSA",53.2,141.5,37,"Populus sargentii"
"4213","NMtnPr","Fort Collins, CO",401,"PR",31.8,60.2,21,"Prunus sp."
"4214","NMtnPr","Fort Collins, CO",402,"POSA",65.9,-1,37,"Populus sargentii"
"4215","NMtnPr","Fort Collins, CO",403,"POSA",30.7,-1,22,"Populus sargentii"
"4216","NMtnPr","Fort Collins, CO",403,"PR",21.9,30.2,21,"Prunus sp."
"4217","NMtnPr","Fort Collins, CO",404,"FRAM",38.5,329.9,25,"Fraxinus americana"
"4218","NMtnPr","Fort Collins, CO",404,"POSA",45.7,-1,31,"Populus sargentii"
"4219","NMtnPr","Fort Collins, CO",404,"PR",28.4,47.2,21,"Prunus sp."
"4220","NMtnPr","Fort Collins, CO",405,"FRPE",58,641.1,40,"Fraxinus pennsylvanica"
"4221","NMtnPr","Fort Collins, CO",405,"POSA",52.2,-1,33,"Populus sargentii"
"4222","NMtnPr","Fort Collins, CO",406,"POSA",58.8,-1,37,"Populus sargentii"
"4223","NMtnPr","Fort Collins, CO",409,"PIPO",22.5,107,14,"Pinus ponderosa"
"4224","NMtnPr","Fort Collins, CO",411,"GLTR",82.5,1523.8,77,"Gleditsia triacanthos"
"4225","NMtnPr","Fort Collins, CO",412,"ACSA1",122.9,1876.6,72,"Acer saccharinum"
"4226","NMtnPr","Fort Collins, CO",412,"GLTR",83.5,1343.6,77,"Gleditsia triacanthos"
"4227","NMtnPr","Fort Collins, CO",415,"ACSA1",128.4,-1,52,"Acer saccharinum"
"4228","NMtnPr","Fort Collins, CO",416,"PINI",35,252.3,22,"Pinus nigra"
"4229","NMtnPr","Fort Collins, CO",416,"ULAM",57.6,236.4,94,"Ulmus americana"
"4230","NMtnPr","Fort Collins, CO",417,"FRPE",69.6,749,72,"Fraxinus pennsylvanica"
"4231","NMtnPr","Fort Collins, CO",417,"PINI",39.6,139.6,22,"Pinus nigra"
"4232","NMtnPr","Fort Collins, CO",418,"PINI",31.4,183.7,22,"Pinus nigra"
"4233","NMtnPr","Fort Collins, CO",421,"PINI",2.9,1.9,0,"Pinus nigra"
"4234","NMtnPr","Fort Collins, CO",NA,"PIPO",16.9,34.8,17,"Pinus ponderosa"
"4235","NMtnPr","Fort Collins, CO",NA,"PR",10.9,17.8,9,"Prunus sp."
"4236","NMtnPr","Fort Collins, CO",NA,"PR",12.9,10.7,9,"Prunus sp."
"4237","NMtnPr","Fort Collins, CO",NA,"PIPO",21.7,37.1,17,"Pinus ponderosa"
"4238","NMtnPr","Fort Collins, CO",NA,"PIPO",23.5,43.9,17,"Pinus ponderosa"
"4239","NMtnPr","Fort Collins, CO",NA,"PR",14.1,25.4,10,"Prunus sp."
"4240","NMtnPr","Fort Collins, CO",423,"PINI",3.5,1.2,0,"Pinus nigra"
"4241","NMtnPr","Fort Collins, CO",426,"ACSA1",78.9,738.4,63,"Acer saccharinum"
"4242","NMtnPr","Fort Collins, CO",426,"ACSA1",124.3,1097,72,"Acer saccharinum"
"4243","NMtnPr","Fort Collins, CO",432,"CEOC",22.5,85.2,22,"Celtis occidentalis"
"4244","NMtnPr","Fort Collins, CO",433,"POSA",74.6,585.2,72,"Populus sargentii"
"4245","NMtnPr","Fort Collins, CO",433,"PR",1.6,3.6,0,"Prunus sp."
"4246","NMtnPr","Fort Collins, CO",434,"CEOC",22,118.3,22,"Celtis occidentalis"
"4247","NMtnPr","Fort Collins, CO",438,"GYDI",29.3,262.9,18,"Gymnocladus dioicus"
"4248","NMtnPr","Fort Collins, CO",442,"PINI",14.5,16.9,8,"Pinus nigra"
"4249","NMtnPr","Fort Collins, CO",442,"POSA",105.8,992.4,102,"Populus sargentii"
"4250","NMtnPr","Fort Collins, CO",445,"GLTR",96.9,1789.5,80,"Gleditsia triacanthos"
"4251","NMtnPr","Fort Collins, CO",447,"PIPU",69.1,469,62,"Picea pungens"
"4252","NMtnPr","Fort Collins, CO",447,"TIAM",44.1,572.2,38,"Tilia americana"
"4253","NMtnPr","Fort Collins, CO",448,"TIAM",62.1,967,63,"Tilia americana"
"4254","NMtnPr","Fort Collins, CO",450,"GLTR",72.7,1004.6,80,"Gleditsia triacanthos"
"4255","NMtnPr","Fort Collins, CO",450,"POSA",88,1877.5,82,"Populus sargentii"
"4256","NMtnPr","Fort Collins, CO",450,"TIAM",47.1,345,67,"Tilia americana"
"4257","NMtnPr","Fort Collins, CO",453,"FRPE",15.9,119.4,11,"Fraxinus pennsylvanica"
"4258","NMtnPr","Fort Collins, CO",453,"TIAM",37.9,187.9,18,"Tilia americana"
"4259","NMtnPr","Fort Collins, CO",454,"CEOC",81.2,968.7,76,"Celtis occidentalis"
"4260","NMtnPr","Fort Collins, CO",454,"FRAM",8.9,8.4,5,"Fraxinus americana"
"4261","NMtnPr","Fort Collins, CO",455,"ACSA1",74.4,1023.9,42,"Acer saccharinum"
"4262","NMtnPr","Fort Collins, CO",455,"FRPE",75.5,1279.4,79,"Fraxinus pennsylvanica"
"4263","NMtnPr","Fort Collins, CO",456,"ACSA1",96.1,1992.5,62,"Acer saccharinum"
"4264","NMtnPr","Fort Collins, CO",456,"PY",20,141.7,16,"Pyrus sp."
"4265","NMtnPr","Fort Collins, CO",457,"ACSA1",116.6,1746.7,83,"Acer saccharinum"
"4266","NMtnPr","Fort Collins, CO",460,"PIPO",65.7,963.2,92,"Pinus ponderosa"
"4267","NMtnPr","Fort Collins, CO",460,"ULAM",107.7,-1,94,"Ulmus americana"
"4268","NMtnPr","Fort Collins, CO",465,"ACSA2",6.5,39.6,14,"Acer saccharum"
"4269","NMtnPr","Fort Collins, CO",465,"PY",13.7,29.7,9,"Pyrus sp."
"4270","NMtnPr","Fort Collins, CO",466,"MA2",34.3,104.4,23,"Malus sp."
"4271","NMtnPr","Fort Collins, CO",472,"PIPU",69.2,796.7,50,"Picea pungens"
"4272","NMtnPr","Fort Collins, CO",479,"FRPE",46.9,490,38,"Fraxinus pennsylvanica"
"4273","NMtnPr","Fort Collins, CO",482,"TIAM",18.3,78.9,12,"Tilia americana"
"4274","NMtnPr","Fort Collins, CO",483,"ACSA1",65.3,742.1,63,"Acer saccharinum"
"4275","NMtnPr","Fort Collins, CO",483,"FRPE",31.1,321.3,12,"Fraxinus pennsylvanica"
"4276","NMtnPr","Fort Collins, CO",483,"QUMA1",4.8,1.4,3,"Quercus macrocarpa"
"4277","NMtnPr","Fort Collins, CO",485,"ACSA1",136.9,2075.4,75,"Acer saccharinum"
"4278","NMtnPr","Fort Collins, CO",486,"FRPE",30,264.8,12,"Fraxinus pennsylvanica"
"4279","NMtnPr","Fort Collins, CO",488,"MA2",14.8,64.2,11,"Malus sp."
"4280","NMtnPr","Fort Collins, CO",489,"MA2",14,68.3,11,"Malus sp."
"4281","NMtnPr","Fort Collins, CO",495,"POSA",106.5,-1,92,"Populus sargentii"
"4282","NMtnPr","Fort Collins, CO",496,"PIPU",5.9,14.3,12,"Picea pungens"
"4283","NMtnPr","Fort Collins, CO",497,"ULPU",84.1,707.2,62,"Ulmus pumila"
"4284","NMtnPr","Fort Collins, CO",499,"ULAM",66,643.8,62,"Ulmus americana"
"4285","NMtnPr","Fort Collins, CO",500,"ULPU",45.9,1020.5,20,"Ulmus pumila"
"4286","NMtnPr","Fort Collins, CO",504,"TICO",50.6,561.5,39,"Tilia cordata"
"4287","NMtnPr","Fort Collins, CO",505,"TICO",55.2,693.7,64,"Tilia cordata"
"4288","NMtnPr","Fort Collins, CO",506,"FRPE",23.5,281,16,"Fraxinus pennsylvanica"
"4289","NMtnPr","Fort Collins, CO",507,"ACSA1",65,1130.3,28,"Acer saccharinum"
"4290","NMtnPr","Fort Collins, CO",508,"PY",6.5,9.9,3,"Pyrus sp."
"4291","NMtnPr","Fort Collins, CO",508,"TICO",64.6,811.3,73,"Tilia cordata"
"4292","NMtnPr","Fort Collins, CO",509,"PIPO",3,1.2,3,"Pinus ponderosa"
"4293","NMtnPr","Fort Collins, CO",509,"ULPU",48.1,482.4,40,"Ulmus pumila"
"4294","NMtnPr","Fort Collins, CO",510,"GYDI",28.8,191.2,19,"Gymnocladus dioicus"
"4295","NMtnPr","Fort Collins, CO",514,"ACSA2",3.8,7.7,1,"Acer saccharum"
"4296","NMtnPr","Fort Collins, CO",514,"FRPE",13.4,28.8,10,"Fraxinus pennsylvanica"
"4297","NMtnPr","Fort Collins, CO",517,"POSA",64.7,-1,32,"Populus sargentii"
"4298","NMtnPr","Fort Collins, CO",518,"POSA",74,-1,32,"Populus sargentii"
"4299","NMtnPr","Fort Collins, CO",519,"PR",6.5,28.5,6,"Prunus sp."
"4300","NMtnPr","Fort Collins, CO",525,"PIPO",16.4,31.6,12,"Pinus ponderosa"
"4301","NMtnPr","Fort Collins, CO",526,"TIAM",16.2,60.4,12,"Tilia americana"
"4302","NMtnPr","Fort Collins, CO",528,"CEOC",25.5,291.6,18,"Celtis occidentalis"
"4303","NMtnPr","Fort Collins, CO",528,"PIPO",16.7,47.6,12,"Pinus ponderosa"
"4304","NMtnPr","Fort Collins, CO",529,"FRPE",67.3,1196,72,"Fraxinus pennsylvanica"
"4305","NMtnPr","Fort Collins, CO",529,"QUMA1",22.1,77.3,17,"Quercus macrocarpa"
"4306","NMtnPr","Fort Collins, CO",534,"ULPU",58.2,-1,28,"Ulmus pumila"
"4307","NMtnPr","Fort Collins, CO",539,"FRAM",9.6,16.1,8,"Fraxinus americana"
"4308","NMtnPr","Fort Collins, CO",544,"PR",21.8,85.4,18,"Prunus sp."
"4309","NMtnPr","Fort Collins, CO",544,"ULAM",58.7,-1,46,"Ulmus americana"
"4310","NMtnPr","Fort Collins, CO",545,"PR",21.5,103.7,18,"Prunus sp."
"4311","NMtnPr","Fort Collins, CO",549,"CEOC",28.3,211.3,26,"Celtis occidentalis"
"4312","NMtnPr","Fort Collins, CO",550,"GLTR",27.2,182.4,19,"Gleditsia triacanthos"
"4313","NMtnPr","Fort Collins, CO",552,"ULAM",95.1,1571.5,62,"Ulmus americana"
"4314","NMtnPr","Fort Collins, CO",553,"MA2",18.1,21.9,16,"Malus sp."
"4315","NMtnPr","Fort Collins, CO",554,"CEOC",76.2,1210.7,81,"Celtis occidentalis"
"4316","NMtnPr","Fort Collins, CO",555,"CEOC",82.6,1098.3,81,"Celtis occidentalis"
"4317","NMtnPr","Fort Collins, CO",556,"CEOC",60.5,944,54,"Celtis occidentalis"
"4318","NMtnPr","Fort Collins, CO",560,"PINI",33.5,147.2,29,"Pinus nigra"
"4319","NMtnPr","Fort Collins, CO",561,"FRPE",80.3,1807.1,62,"Fraxinus pennsylvanica"
"4320","NMtnPr","Fort Collins, CO",561,"GYDI",5.3,6.5,3,"Gymnocladus dioicus"
"4321","NMtnPr","Fort Collins, CO",561,"PINI",22.5,73.3,17,"Pinus nigra"
"4322","NMtnPr","Fort Collins, CO",563,"CEOC",77,2251.5,90,"Celtis occidentalis"
"4323","NMtnPr","Fort Collins, CO",566,"MA2",13.4,28.5,16,"Malus sp."
"4324","NMtnPr","Fort Collins, CO",573,"PINI",34.5,91.2,25,"Pinus nigra"
"4325","NMtnPr","Fort Collins, CO",574,"PINI",31.3,133.4,25,"Pinus nigra"
"4326","NMtnPr","Fort Collins, CO",574,"ULPU",90.9,-1,52,"Ulmus pumila"
"4327","NMtnPr","Fort Collins, CO",575,"PINI",38.4,204.3,25,"Pinus nigra"
"4328","NMtnPr","Fort Collins, CO",579,"FRPE",52.1,-1,42,"Fraxinus pennsylvanica"
"4329","NMtnPr","Fort Collins, CO",579,"PINI",34.6,81.2,25,"Pinus nigra"
"4330","NMtnPr","Fort Collins, CO",580,"PY",24.8,329.7,25,"Pyrus sp."
"4331","NMtnPr","Fort Collins, CO",581,"ULAM",76.4,635,80,"Ulmus americana"
"4332","NMtnPr","Fort Collins, CO",585,"FRPE",77.7,-1,77,"Fraxinus pennsylvanica"
"4333","NMtnPr","Fort Collins, CO",592,"PY",19.8,45.4,22,"Pyrus sp."
"4334","NMtnPr","Fort Collins, CO",594,"PY",22.7,84.4,22,"Pyrus sp."
"4335","NMtnPr","Fort Collins, CO",595,"PY",24.6,101.8,22,"Pyrus sp."
"4336","NMtnPr","Fort Collins, CO",596,"POSA",90.7,2390.3,77,"Populus sargentii"
"4337","NMtnPr","Fort Collins, CO",597,"GLTR",103.4,-1,86,"Gleditsia triacanthos"
"4338","NMtnPr","Fort Collins, CO",601,"ACPL",59.3,962.9,57,"Acer platanoides"
"4339","NMtnPr","Fort Collins, CO",604,"ACSA1",81.7,1682.4,48,"Acer saccharinum"
"4340","NMtnPr","Fort Collins, CO",606,"ACPL",42.5,149.5,44,"Acer platanoides"
"4341","NMtnPr","Fort Collins, CO",608,"ULPU",52.7,-1,43,"Ulmus pumila"
"4342","NMtnPr","Fort Collins, CO",609,"ACPL",43.5,352.3,44,"Acer platanoides"
"4343","NMtnPr","Fort Collins, CO",610,"ACSA1",92.8,987.2,72,"Acer saccharinum"
"4344","NMtnPr","Fort Collins, CO",613,"ACSA1",25.1,348,22,"Acer saccharinum"
"4345","NMtnPr","Fort Collins, CO",613,"ACSA1",36.8,234.4,24,"Acer saccharinum"
"4346","NMtnPr","Fort Collins, CO",617,"PIPU",8.9,13.7,10,"Picea pungens"
"4347","NMtnPr","Fort Collins, CO",621,"GLTR",17.4,121.5,15,"Gleditsia triacanthos"
"4348","NMtnPr","Fort Collins, CO",622,"ACSA2",39.9,235.7,32,"Acer saccharum"
"4349","NMtnPr","Fort Collins, CO",623,"ULAM",77.7,1568.4,80,"Ulmus americana"
"4350","NMtnPr","Fort Collins, CO",627,"ULPU",95.5,1233.4,72,"Ulmus pumila"
"4351","NMtnPr","Fort Collins, CO",631,"ULAM",83.1,538.1,80,"Ulmus americana"
"4352","NMtnPr","Fort Collins, CO",631,"ULPU",97.5,700.3,68,"Ulmus pumila"
"4353","NMtnPr","Fort Collins, CO",632,"ACSA2",3.9,6.5,2,"Acer saccharum"
"4354","NMtnPr","Fort Collins, CO",633,"ULAM",59.9,370.1,62,"Ulmus americana"
"4355","NMtnPr","Fort Collins, CO",634,"ULAM",117,1568.2,80,"Ulmus americana"
"4356","NMtnPr","Fort Collins, CO",635,"ULPU",83.2,1187.8,77,"Ulmus pumila"
"4357","NMtnPr","Fort Collins, CO",636,"MA2",24.2,74,25,"Malus sp."
"4358","NMtnPr","Fort Collins, CO",637,"MA2",32.7,274.5,33,"Malus sp."
"4359","NMtnPr","Fort Collins, CO",642,"ULPU",75.6,1319.5,72,"Ulmus pumila"
"4360","NMtnPr","Fort Collins, CO",644,"ACPL",56.8,526.1,67,"Acer platanoides"
"4361","NMtnPr","Fort Collins, CO",644,"TICO",38.6,557.2,25,"Tilia cordata"
"4362","NMtnPr","Fort Collins, CO",647,"ACSA1",22.8,280.9,10,"Acer saccharinum"
"4363","NMtnPr","Fort Collins, CO",648,"ULAM",73.4,1290.7,59,"Ulmus americana"
"4364","NMtnPr","Fort Collins, CO",651,"CEOC",91.7,1182.4,92,"Celtis occidentalis"
"4365","NMtnPr","Fort Collins, CO",652,"ULPU",54.4,-1,39,"Ulmus pumila"
"4366","NMtnPr","Fort Collins, CO",654,"ULPU",84.6,1169.1,39,"Ulmus pumila"
"4367","NMtnPr","Fort Collins, CO",654,"ULPU",90.8,1477.6,76,"Ulmus pumila"
"4368","NMtnPr","Fort Collins, CO",655,"FRPE",88.1,1478.8,74,"Fraxinus pennsylvanica"
"4369","NMtnPr","Fort Collins, CO",657,"ULAM",71.8,612.1,73,"Ulmus americana"
"4370","NMtnPr","Fort Collins, CO",661,"ULAM",92.8,1614,83,"Ulmus americana"
"4371","NMtnPr","Fort Collins, CO",662,"ACSA2",5.2,19.4,1,"Acer saccharum"
"4372","NMtnPr","Fort Collins, CO",663,"ULAM",47.5,-1,33,"Ulmus americana"
"4373","NMtnPr","Fort Collins, CO",665,"PIPU",67.5,-1,76,"Picea pungens"
"4374","NMtnPr","Fort Collins, CO",665,"ULAM",36.9,-1,33,"Ulmus americana"
"4375","NMtnPr","Fort Collins, CO",666,"QUMA1",99.4,1737.4,85,"Quercus macrocarpa"
"4376","NMtnPr","Fort Collins, CO",668,"ULPU",64.3,-1,42,"Ulmus pumila"
"4377","NMtnPr","Fort Collins, CO",678,"CEOC",115,2429,77,"Celtis occidentalis"
"4378","NMtnPr","Fort Collins, CO",679,"CEOC",108.2,804.4,77,"Celtis occidentalis"
"4379","NMtnPr","Fort Collins, CO",681,"CEOC",109.6,2088.5,77,"Celtis occidentalis"
"4380","NMtnPr","Fort Collins, CO",683,"PY",6.7,6.1,3,"Pyrus sp."
"4381","NMtnPr","Fort Collins, CO",683,"TIAM",73.3,917.4,69,"Tilia americana"
"4382","NMtnPr","Fort Collins, CO",684,"CEOC",66.5,762.6,73,"Celtis occidentalis"
"4383","NMtnPr","Fort Collins, CO",689,"ACPL",58.6,450.8,50,"Acer platanoides"
"4384","NMtnPr","Fort Collins, CO",691,"FRPE",105.5,1623.6,97,"Fraxinus pennsylvanica"
"4385","NMtnPr","Fort Collins, CO",692,"FRPE",121.6,1534.4,97,"Fraxinus pennsylvanica"
"4386","NMtnPr","Fort Collins, CO",692,"PR",8,18.9,3,"Prunus sp."
"4387","NMtnPr","Fort Collins, CO",693,"GYDI",15.8,118.2,15,"Gymnocladus dioicus"
"4388","NMtnPr","Fort Collins, CO",694,"FRPE",74.1,1650.2,83,"Fraxinus pennsylvanica"
"4389","NMtnPr","Fort Collins, CO",695,"PY",7.9,4.5,3,"Pyrus sp."
"4390","NMtnPr","Fort Collins, CO",696,"ULPU",94,865,76,"Ulmus pumila"
"4391","NMtnPr","Fort Collins, CO",698,"ULAM",17,193.1,10,"Ulmus americana"
"4392","NMtnPr","Fort Collins, CO",699,"GYDI",7.9,38.4,15,"Gymnocladus dioicus"
"4393","NMtnPr","Fort Collins, CO",700,"QUMA1",22.3,97.8,19,"Quercus macrocarpa"
"4394","NMtnPr","Fort Collins, CO",702,"CEOC",11.1,33.4,15,"Celtis occidentalis"
"4395","NMtnPr","Fort Collins, CO",707,"ACSA1",90.5,1576.7,73,"Acer saccharinum"
"4396","NMtnPr","Fort Collins, CO",707,"GLTR",91.9,-1,77,"Gleditsia triacanthos"
"4397","NMtnPr","Fort Collins, CO",708,"QUMA1",21.9,182.5,15,"Quercus macrocarpa"
"4398","NMtnPr","Fort Collins, CO",718,"ACSA1",64.4,-1,33,"Acer saccharinum"
"4399","NMtnPr","Fort Collins, CO",718,"FRPE",36,561.6,31,"Fraxinus pennsylvanica"
"4400","NMtnPr","Fort Collins, CO",719,"ACPL",11,87.9,8,"Acer platanoides"
"4401","NMtnPr","Fort Collins, CO",721,"CEOC",51.8,1013.1,52,"Celtis occidentalis"
"4402","NMtnPr","Fort Collins, CO",723,"ULPU",106.4,2269,78,"Ulmus pumila"
"4403","NMtnPr","Fort Collins, CO",729,"CEOC",82.5,1315.7,70,"Celtis occidentalis"
"4404","NMtnPr","Fort Collins, CO",729,"MA2",6.9,7.1,3,"Malus sp."
"4405","NMtnPr","Fort Collins, CO",730,"GLTR",46.9,989.4,23,"Gleditsia triacanthos"
"4406","NMtnPr","Fort Collins, CO",734,"FRPE",72.1,-1,81,"Fraxinus pennsylvanica"
